iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gbm__min_samples_leaf,param_gbm__max_leaf_nodes,param_gbm__learning_rate,param_gbm__l2_regularization,param_gbm__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,45,1.6439906120300294,0.10963646885012812,0.01671285629272461,0.002428341659995523,10,63,0.1,10.0,45,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.1, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-2.603919823510848,-2.149876754656317,-1.793645989618965,-1.8860793157521245,-1.4557246032604778,-1.9778492973597466,0.38380321365882375,13,-1.1853977104430384,-1.1378652923588224,-1.1339943390874871,-1.1045202910362164,-1.1500259926309602,-1.1423607251113048,0.026203214361274353
0,45,2.930082416534424,0.16588224569571278,0.01732296943664551,0.0006934332363580406,20,127,0.05,0.1,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.05, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-2.712676569289567,-2.109173331949194,-1.8456043903594954,-1.9258067895025346,-1.5092181297439071,-2.02049584216894,0.3969724907407108,18,-1.147242875019441,-1.0984883063004771,-1.1003502726713497,-1.0668216121482743,-1.1146497924342778,-1.105510571714764,0.026068705317208108
0,45,1.6802117347717285,0.17940895782073882,0.01989779472351074,0.002522588370962935,100,63,0.15,1.0,45,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 1.0, 'gbm__max_iter': 45}",-2.659045442732232,-2.2522115208656976,-1.6914863247474317,-1.9470494870611381,-1.523388534082578,-2.0146362618978157,0.40546846489316396,17,-1.172966349632925,-1.1287662260696851,-1.1253621167420709,-1.0913675154289588,-1.1385026731434222,-1.1313929762034125,0.02616945456521133
0,45,5.007030868530274,0.09057551974585018,0.016207790374755858,0.0006001495204890367,5,255,0.15,0.1,45,"{'gbm__min_samples_leaf': 5, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 45}",-6.355012181887314,-5.057465799584567,-4.8155839150140745,-4.735095964756756,-2.8867200750073785,-4.769975587250018,1.1085972813016054,36,-0.5331866665246687,-0.5025650984731674,-0.4990758400300369,-0.47738385054692617,-0.5134146127377113,-0.5051252136625022,0.018269601048746205
0,45,2.8809396743774416,0.047017479118173895,0.015958261489868165,0.0005783128431536283,10,127,0.03,10.0,45,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-2.510777194661691,-1.8882693579682341,-1.7249346299303876,-1.8165525512012135,-1.4536569726530768,-1.8788381412829203,0.3486490288898929,10,-1.332314249721849,-1.2900783991927323,-1.2919806224894088,-1.2526762246060275,-1.3086506532864823,-1.2951400298593,0.02608921725273404
0,45,2.5580437660217283,0.08454524304000104,0.015910243988037108,0.0004138504171683874,5,127,0.2,0.0,45,"{'gbm__min_samples_leaf': 5, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.2, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-6.874992166301922,-5.388449335980878,-5.158412883237282,-4.525550379226944,-3.9106270667021943,-5.171606366289844,0.9956078804017826,37,-0.7223690072985025,-0.6907901683643131,-0.6878953681947946,-0.6774359443910305,-0.701058794616451,-0.6959098565730183,0.015220557694879885
0,45,2.517660045623779,0.03739690236192709,0.016248464584350586,0.0004395476802868912,20,127,0.15,0.0,45,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 45}",-3.820121499959641,-2.8884943771186182,-2.3471081985120095,-2.4940050240956477,-1.711141326507038,-2.652174085238591,0.6962145853199111,33,-0.9013094736032314,-0.8620013658299246,-0.8596439096514393,-0.8278652877807432,-0.8754516961709878,-0.8652543466072652,0.023849355242966944
0,45,2.1522168159484862,0.20829876094965982,0.016515588760375975,0.0007880735564535248,100,127,0.03,10.0,45,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-2.301922313329657,-1.8273290274773601,-1.697422048256593,-1.7921780892651422,-1.4702792245660825,-1.8178261405789669,0.27217025412249146,1,-1.4200662449235586,-1.3766798696773044,-1.3763832632503248,-1.3375252404286537,-1.403038888158051,-1.3827387012875785,0.028024279390702088
0,45,2.298736810684204,0.046267848591759246,0.018125009536743165,0.0005686925036106663,100,127,0.15,10.0,45,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.15, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-2.625458673610457,-2.337895288064707,-1.709160648908547,-1.974917033340965,-1.5569006002042751,-2.04086644882579,0.3946074521221757,20,-1.0993828447592182,-1.0653019453664105,-1.0640459753930696,-1.0282924066300607,-1.07330691236624,-1.0660660169029998,0.022776969032675176
0,45,3.242243766784668,0.12865918653107689,0.01635904312133789,0.0005071389350636017,5,127,0.03,10.0,45,"{'gbm__min_samples_leaf': 5, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 45}",-2.530902240873153,-1.860900285936954,-1.7263330477389494,-1.8106858376076176,-1.4601904275480693,-1.8778023679409486,0.3545905923076014,9,-1.3291434112067306,-1.286700984379565,-1.2896395624681918,-1.2478600583103572,-1.306173045769337,-1.2919034124268363,0.026692498050605185
1,135,8.616735029220582,0.11706766021891322,0.029674720764160157,0.0010217039517357624,10,127,0.03,10.0,135,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 135}",-2.86426368995232,-2.258952554239626,-1.842760169073074,-1.9582950248114126,-1.5036735726244637,-2.0855890021401793,0.45829779763320727,23,-1.0706472900655077,-1.0286711530998682,-1.0248290899597285,-0.9943475539787284,-1.0348271949683037,-1.0306644564144274,0.02438400107171268
1,135,8.684857940673828,0.07763492769800638,0.029261159896850585,0.0007714372199895988,5,127,0.03,10.0,135,"{'gbm__min_samples_leaf': 5, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 135}",-2.9319575905947466,-2.248109675597608,-1.8749909940158966,-1.9501409794200628,-1.5154684318606473,-2.1041335342977923,0.4751354356390339,25,-1.0676898051240284,-1.0227954002721051,-1.0182819379084516,-0.9886125514670882,-1.0294857261573638,-1.0253730841858073,0.025360931649288154
1,135,12.560550308227539,0.18718621994311158,0.032643604278564456,0.0018015695547609902,50,255,0.03,0.0,135,"{'gbm__min_samples_leaf': 50, 'gbm__max_leaf_nodes': 255, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 135}",-2.982457507476097,-2.3747781523716642,-1.8154386249953653,-2.0219806689841557,-1.5741468675998835,-2.153760364285433,0.49058477568976827,28,-1.0006629405997163,-0.9656639743097977,-0.9628546096782543,-0.9307872696629139,-0.9756892366618057,-0.9671316061824975,0.022534155704971755
1,135,4.488361597061157,0.08970904008310499,0.028259944915771485,0.0002558484602638029,10,63,0.03,0.1,135,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 135}",-2.675296897062256,-2.2428315127446896,-1.9221056921931152,-2.0316767557826703,-1.485186768622444,-2.071419525281035,0.39028013094544617,21,-1.1302393044667034,-1.0789811098646553,-1.0756907334026584,-1.0435714501120572,-1.086968993728423,-1.0830903183148994,0.02782607199408896
1,135,4.626551103591919,0.19564795246859124,0.0283022403717041,0.0008365978694927363,10,63,0.03,1.0,135,"{'gbm__min_samples_leaf': 10, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 1.0, 'gbm__max_iter': 135}",-2.650417663106132,-2.1067341412208003,-1.8552797632642295,-1.9603971114865297,-1.4647134546842508,-2.0075084267523886,0.38553792350860655,16,-1.1515013901564761,-1.0998529098009016,-1.0967825441568577,-1.0649153555790583,-1.1104008163808783,-1.1046906032148343,0.027899345184489218
1,135,2.3739459037780763,0.06120728110088606,0.027744579315185546,0.001718033100507885,20,31,0.03,0.0,135,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 31, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 135}",-2.3883035493163165,-2.017468080269122,-1.7044040304790844,-1.8352641000115777,-1.4196059028124712,-1.8730091325777143,0.3230552832531135,7,-1.2850982586271216,-1.2325642729583297,-1.2324165381847139,-1.1995233431030434,-1.2459919720754313,-1.239118876989728,0.02762981525472587
1,135,2.1997122764587402,0.05954091683871076,0.026502370834350586,0.0014010411498079315,20,31,0.05,0.1,135,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 31, 'gbm__learning_rate': 0.05, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 135}",-2.471286496962441,-2.237507076358787,-1.7374059498132397,-1.9993050205750171,-1.4452653390289274,-1.9781539765476825,0.3613366829174172,14,-1.2098167374755446,-1.1606632726894033,-1.1561270083144342,-1.1287940816779651,-1.1723059515655718,-1.1655414103445838,0.026339540494035626
1,135,3.999515199661255,0.13399597751170358,0.029468393325805663,0.0006011276074271365,100,63,0.03,0.1,135,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 135}",-2.5327331800209953,-2.111445345611454,-1.6765088459286905,-1.8478775863171226,-1.4738258571224088,-1.9284781630001344,0.3675036937105862,12,-1.2475796138110802,-1.1952567054239105,-1.1972501474322306,-1.1610802108108746,-1.2130723872991458,-1.2028478129554485,0.02806765857733876
1,135,6.276936388015747,0.11668077971298446,0.030250406265258788,0.0008704170334870606,100,127,0.03,10.0,135,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 135}",-2.510080530158283,-2.0851795825325223,-1.6643533706677278,-1.838564382248779,-1.4955543231575372,-1.9187464377529697,0.3542915638238354,11,-1.204445287116036,-1.1570453086496515,-1.15792799924861,-1.120785592677364,-1.1746047526358767,-1.1629617880655077,0.027186814941851142
2,405,10.998862171173096,0.27526892766003275,0.07386641502380371,0.0023278208160633328,100,63,0.03,0.1,405,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 63, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.1, 'gbm__max_iter': 405}",-2.907621364146329,-2.4139944845868904,-1.7710035620440032,-2.0845617241082692,-1.5700796015189147,-2.1494521472808814,0.47495470417708463,27,-1.065071605206814,-1.033918184048966,-1.0257572430740045,-0.9956394188004861,-1.038702166133418,-1.0318177234527377,0.02237510798805723
2,405,18.88452467918396,0.3744882801558318,0.08315596580505372,0.007233705338754968,100,127,0.03,10.0,405,"{'gbm__min_samples_leaf': 100, 'gbm__max_leaf_nodes': 127, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 10.0, 'gbm__max_iter': 405}",-3.042667122055467,-2.4223136636422873,-1.8051093784915189,-2.148904231704481,-1.6406461536545263,-2.211928109909656,0.4960294246352236,30,-0.9648391094118254,-0.9413994753616122,-0.93235722150116,-0.9016106324645617,-0.944679103408644,-0.9369771084295607,0.020626682389998166
2,405,6.164487886428833,0.1558357727043163,0.05659470558166504,0.0011419181893245693,20,31,0.03,0.0,405,"{'gbm__min_samples_leaf': 20, 'gbm__max_leaf_nodes': 31, 'gbm__learning_rate': 0.03, 'gbm__l2_regularization': 0.0, 'gbm__max_iter': 405}",-2.6998143480428594,-2.4288534343619843,-1.891644822295889,-2.127847098549769,-1.4773964325484714,-2.1251112271597945,0.42345991733327504,26,-1.1166985499761466,-1.0663323124980852,-1.0702508942298217,-1.038921340813084,-1.0796666929736398,-1.0743739580981555,0.025131414254203524
